rx,ry,rz,lx,ly,lz
3.631597411459044622e+01,3.010974002816324173e+02,8.823483903566462914e+02,2.319729228487244086e+02,2.738887140281539132e+02,8.612146551366876110e+02
4.884750727938941139e+01,3.023536149536506628e+02,8.687255332782133337e+02,2.059686499224628733e+02,3.006608949962879933e+02,8.756656183991631224e+02
6.334116084011389347e+01,2.889923682894302601e+02,8.612437027390379853e+02,2.329785004221941165e+02,3.207218195556751539e+02,8.564735557232596648e+02
5.089144857268839672e+01,2.996871193536774172e+02,8.760890361023660944e+02,1.988482388759822186e+02,2.999818316221617351e+02,8.783082480365150104e+02
4.896170074448163234e+01,3.057473514888624209e+02,8.645248813821157228e+02,2.081257083828749046e+02,2.923824494139109333e+02,8.549074712140144356e+02
6.304496404690537759e+01,3.017805451635825307e+02,8.382265521325779218e+02,2.280475145445697365e+02,3.149823397691168907e+02,8.819265774680631012e+02
6.200911193736960314e+01,3.099530593080003769e+02,8.799937641155484016e+02,2.165919211858678466e+02,2.969476154970729453e+02,8.766812944478197096e+02
5.869507895215909343e+01,2.866065671365504386e+02,8.810296625488043674e+02,2.175180476535127809e+02,3.022578901991781777e+02,8.616589048867134579e+02
2.877490175874998002e+01,3.026767944643830788e+02,8.578124375121548155e+02,2.209684991714300111e+02,2.952107889959130489e+02,8.633245858479824619e+02
4.598914739705711696e+01,3.021388977997675056e+02,8.607111777303109648e+02,2.219366223604453410e+02,3.020103153453628693e+02,8.640967102581353174e+02
4.486020214199318445e+01,3.179679999484954465e+02,8.752181204747597576e+02,2.055833398204450191e+02,2.783433279277429619e+02,8.843052720791653201e+02
5.568652738755939424e+01,2.970833997554462371e+02,8.732686237411820684e+02,2.135198172085117108e+02,2.841067513899120627e+02,8.614869852441299827e+02
4.861677292258349325e+01,2.916657340410770871e+02,8.556833862629482610e+02,2.096542092260029619e+02,2.952697806222994927e+02,8.637428674071426258e+02
4.120539591270056690e+01,3.012140267194446892e+02,8.636849142324556396e+02,2.052750704812506228e+02,3.138396985198982634e+02,8.591846527512443572e+02
4.114339294629985488e+01,3.056665763777217535e+02,8.521493479307004009e+02,1.972970419492516214e+02,3.071944999671359255e+02,8.668493409969074719e+02
5.431708820974701979e+01,2.825250561219891665e+02,8.768421225360694962e+02,2.226154297077932540e+02,3.035273030902861819e+02,8.709148107206307259e+02
3.652291446586941248e+01,3.108328503196669885e+02,8.644072457175333284e+02,2.290894813826072891e+02,2.968286107172393145e+02,8.927001802984760843e+02
4.326578959318280226e+01,3.310966152942553435e+02,8.643051397843448740e+02,2.209007835925258689e+02,2.738360962029839811e+02,8.618233865920223025e+02
5.347608187829472115e+01,3.099736907250916715e+02,8.615689718823149406e+02,2.064031257032427789e+02,2.869844929334166181e+02,8.672874485836030090e+02
4.567445694892113295e+01,2.936939453016101993e+02,8.611975939796193416e+02,1.970008332117861301e+02,3.061189246873477714e+02,8.735820826083871680e+02
3.849148818309736697e+01,3.165361377461547363e+02,8.604373537947021759e+02,2.174082883478542101e+02,3.117316552168294379e+02,8.661738951605839247e+02
5.416741720752737166e+01,3.010664660298709805e+02,8.576488053403023741e+02,2.018298899938108377e+02,3.084388551029992414e+02,8.860978001423649175e+02
6.890264439946284369e+01,3.099930949361943249e+02,8.745173448731962935e+02,2.184744604576688687e+02,2.866777791171849685e+02,8.715267988447310472e+02
3.514326058589208657e+01,2.837493954207795355e+02,8.927772103435537474e+02,2.191430225479428202e+02,2.982670910831072888e+02,8.665915816581571107e+02
5.232027590879942380e+01,3.100751177051802756e+02,8.743347764059266183e+02,2.207799684666630355e+02,3.066707020000501984e+02,8.530457377364233480e+02
5.956300550567979002e+01,2.982406584040059556e+02,8.863239786572301000e+02,2.319899255401649043e+02,3.106550592807208204e+02,8.630110122284930867e+02
6.475314104811501181e+01,2.879004398039952548e+02,8.786979109256541278e+02,2.036978460238926232e+02,3.107569087698371391e+02,8.658182740114677927e+02
5.511672184166580735e+01,3.141507604502166373e+02,8.614116559808629745e+02,2.187789295855477576e+02,2.974611264518548523e+02,8.669127194129777081e+02
5.173336362697751412e+01,2.734178199324121579e+02,8.648266764682722396e+02,2.050071124372929603e+02,2.973966761087590953e+02,8.631483711022617626e+02
5.866990306285512702e+01,2.937546045143256492e+02,8.672847885249536830e+02,2.093860881316549580e+02,2.913746870922799985e+02,8.691545215290053648e+02
5.792412643087259028e+01,3.101964061420921439e+02,8.567047631584136980e+02,2.012896092400316377e+02,3.104434522875143330e+02,8.704534828770588319e+02
3.440956465155044697e+01,3.010576014128980091e+02,8.624971268235368598e+02,2.031567176835254998e+02,2.908927975262620862e+02,8.584100963496543955e+02
4.779622870475886032e+01,2.982072298777222841e+02,8.669276940378514382e+02,2.268350697568998555e+02,3.056973338634950892e+02,8.619604480955905501e+02
5.292232946256730486e+01,2.882524497167019035e+02,8.773017300036859751e+02,2.151515012853395774e+02,2.951953726261018573e+02,8.683268244204014081e+02
2.595814452393531724e+01,2.838709188378514341e+02,8.756711596010935637e+02,2.118756150992848006e+02,3.134059289596897315e+02,8.603448850991198924e+02
5.262712319515367909e+01,2.933827417805785558e+02,8.758403782458460682e+02,2.181072854865830379e+02,2.924219919016030644e+02,8.740574645007936851e+02
4.233355725888819165e+01,2.945299232604803024e+02,8.655617219014394550e+02,2.100506595374319261e+02,2.992302567591220850e+02,8.517677048021023438e+02
6.674893539490771843e+01,3.015628415087003873e+02,8.705848507730714800e+02,2.129514524898155514e+02,3.057446601780479796e+02,8.658866935053594034e+02
4.018795453518379901e+01,3.011317236897072007e+02,8.630022261503788741e+02,2.096512166175556047e+02,3.155393052146462765e+02,8.658795261333798408e+02
6.382829932565855557e+01,2.981613797228714020e+02,8.714004509406432817e+02,2.042708439212042890e+02,2.872871260402343410e+02,8.541824407249098385e+02
3.451178362427349811e+01,3.132052609168409845e+02,8.706527482337622814e+02,2.177811520342769995e+02,2.953718228431443436e+02,8.752713797924918708e+02
4.625857235887352203e+01,2.815905031431944963e+02,8.705994036842156447e+02,2.404274515470537494e+02,2.909782631694696420e+02,8.758298500796723829e+02
5.223885869051836295e+01,2.864013219765571421e+02,8.656957298779725534e+02,2.230426769764809478e+02,2.885512161036322141e+02,8.735936609550271896e+02
7.275115728572254170e+01,3.211137947165332776e+02,8.735168424257657307e+02,2.021165056327857314e+02,3.043244204675110609e+02,8.654880665172356657e+02
5.883889927829473265e+01,2.969520644711270734e+02,8.689904108123078004e+02,2.215514465281275136e+02,3.022423654606736250e+02,8.900263688153760313e+02
6.485590581576136060e+01,3.188882805750236571e+02,8.581332224121705394e+02,2.189413737956836314e+02,2.971987310741533861e+02,8.678786919062141578e+02
5.695027221490025227e+01,2.952550247346464403e+02,8.690202898874346147e+02,2.198160719080149761e+02,3.034711661498835724e+02,8.810253042973631636e+02
5.141948776330102078e+01,2.975237172402552233e+02,8.656448254589878388e+02,2.240796401297438649e+02,2.987635249430581439e+02,8.799166745657395268e+02
5.830852962654461180e+01,2.818051859057392221e+02,8.534100343608135972e+02,2.089725805198875719e+02,2.892311757133033439e+02,8.680757937503557287e+02
4.686680660094344830e+01,3.270588643058249545e+02,8.703242250896308860e+02,2.189975440848925814e+02,2.940299545564614618e+02,8.841072589326797697e+02
3.962708785097373010e+01,3.062626272751728038e+02,8.621100983793490968e+02,2.154892294839186206e+02,3.101896601420534125e+02,8.655921772798993743e+02
5.031549848730560370e+01,2.938154695893018697e+02,8.668358079054759173e+02,2.173346243828363527e+02,3.061678943985010619e+02,8.666961002978903252e+02
4.329197553642885055e+01,2.787530573107118244e+02,8.763386699502491410e+02,1.894472832049363547e+02,2.899487052854430544e+02,8.475399913911455769e+02
6.259459198052240936e+01,2.804123096402747137e+02,8.744217047288368576e+02,2.070235939414806694e+02,2.953185034262596105e+02,8.530819150736647316e+02
5.919540337708458821e+01,3.011359028372237390e+02,8.623353813645445598e+02,2.086699766068944939e+02,3.151877065198804644e+02,8.624503777889258345e+02
5.919042087857813073e+01,2.757773067943112437e+02,8.805553209548854738e+02,1.997831169969582277e+02,3.117775172701291808e+02,8.798490334413751270e+02
4.220333317175545318e+01,3.021370678075147680e+02,8.763682181980589121e+02,2.147134424199007015e+02,2.976354589640579320e+02,8.650177708962398810e+02
5.194471628841657918e+01,3.053572996531730155e+02,8.868922806150065981e+02,2.095742047339695944e+02,2.979344619571947987e+02,8.765493622338373143e+02
4.659119477794048692e+01,2.944295230719405367e+02,8.635901796898157272e+02,2.268902054573533178e+02,2.970287503317284177e+02,8.594318976501169800e+02
6.186203309564212560e+01,3.120763521713556088e+02,8.684449541150435152e+02,2.227886049283056877e+02,3.091618129785122733e+02,8.725750598595802785e+02
4.782828460138131987e+01,2.931729323942225278e+02,8.775780991389034398e+02,2.010388470342616927e+02,3.116835277160832902e+02,8.755586735489144985e+02
4.079664041622604742e+01,3.038922376474184261e+02,8.801661990172543710e+02,2.209188256223700080e+02,3.007365305468522934e+02,8.680681926655576035e+02
4.059112330752316922e+01,2.890799731677257114e+02,8.875303769602923012e+02,2.055520829749975746e+02,2.998470856585014417e+02,8.645673006305762556e+02
5.384160317859949174e+01,2.913084368695929811e+02,8.837907160473735075e+02,2.090320620658965538e+02,3.097125411809979596e+02,8.463003015843250978e+02
6.074784094717919203e+01,2.984814889923641203e+02,8.820725469664076854e+02,2.211997732705316650e+02,3.177584909413251921e+02,8.801263255747464882e+02
6.170783368170603467e+01,3.062812994341008448e+02,8.886675426799926072e+02,2.178689482348029287e+02,2.891952895586676391e+02,8.838365705356328590e+02
4.949338104962634333e+01,2.892908929746377567e+02,8.720736455508433664e+02,2.259259560829955831e+02,3.119577697597973724e+02,8.677922698621773634e+02
4.035419382877628180e+01,2.897866389514526873e+02,8.786322574820089812e+02,2.173372135833807590e+02,3.045355849268682960e+02,8.807360872638587352e+02
5.843433372191260844e+01,3.015226386006224288e+02,8.852846996941223097e+02,2.162582310725782122e+02,3.022168694021033275e+02,8.891972410724296196e+02
5.655168229571181371e+01,2.944241961942401531e+02,8.602396402947505294e+02,2.217587515554788524e+02,3.119787710977274173e+02,8.660625388364477431e+02
5.145436261214238982e+01,2.885906887534146108e+02,8.670276347281401286e+02,2.183227996896699779e+02,3.095109720978302903e+02,8.626857560937896778e+02
4.356563716962691757e+01,3.003692184633450211e+02,8.646965219274335368e+02,1.937469300117293756e+02,2.888833996198206933e+02,8.695159632997093695e+02
5.657950222712306498e+01,2.976600305946336675e+02,8.728154271363371208e+02,2.242128721079865272e+02,2.969823809163420378e+02,8.633052269538139853e+02
4.709276124522008899e+01,3.047220941809384840e+02,8.585073507298711775e+02,2.121294190304128335e+02,3.138348597853988622e+02,8.788183005078068391e+02
5.702065174863849961e+01,2.903937241414853361e+02,8.750003815920068746e+02,2.091229974179317992e+02,3.050108299500591329e+02,8.554319348112751413e+02
4.452385612292526673e+01,2.998513271706341357e+02,8.647377109781273248e+02,2.138763424034202671e+02,2.873849860083251997e+02,8.543031561572670398e+02
4.119441015117871530e+01,2.979831780173567495e+02,8.668291757813105960e+02,2.317147631155332022e+02,2.986549248404771788e+02,8.559094070965263654e+02
4.921578482665728416e+01,3.004292298381865862e+02,8.583844687411614132e+02,2.339453455878032457e+02,2.905118961496531824e+02,8.547450582439995515e+02
3.682431758809759970e+01,2.729004356587763027e+02,8.742020448789963893e+02,2.264990650450343708e+02,2.801887858941143463e+02,8.705025793656948281e+02
5.128529269986531602e+01,2.975203313446648394e+02,8.616348568918930368e+02,2.098536610166463845e+02,2.922082594108635476e+02,8.770100878450433584e+02
4.573767485415063305e+01,2.987013942867874334e+02,8.701779892593274326e+02,2.280175186233611839e+02,3.141653704248235499e+02,8.648046557687084714e+02
5.058530564527301010e+01,2.986753027626718335e+02,8.822428823593352263e+02,2.392826792589841887e+02,3.034472566273143457e+02,8.640079823616289332e+02
4.176087952496945377e+01,2.966768602817861620e+02,8.581709111846161022e+02,2.299166031158238468e+02,3.158737046231154864e+02,8.852096439293583217e+02
2.920755026120531284e+01,2.927797500990148478e+02,8.799035915540292763e+02,2.112409621250877763e+02,2.865194860400706602e+02,8.699153402870906575e+02
5.824454735756023638e+01,2.962902421104222412e+02,8.647507844667280779e+02,2.165174991523621202e+02,3.032052079103847291e+02,8.820809605564229514e+02
4.987496742913651815e+01,2.971851363399234174e+02,8.859289040745911734e+02,2.065219573712064118e+02,3.027031133065692643e+02,8.734191654536041369e+02
4.882062732050855658e+01,3.110150971389783194e+02,8.614559606853161995e+02,2.078451010553092146e+02,2.915535233862308928e+02,8.527664695503227676e+02
4.802696951862344577e+01,2.993070018017546090e+02,8.654906168181743169e+02,2.415649895708395718e+02,2.950467220642104849e+02,8.561586812081686730e+02
3.502718946108230824e+01,2.944993438501842320e+02,8.643519820451626856e+02,1.967598296707767247e+02,3.090924798207672097e+02,8.660118126002536201e+02
6.837546684993250778e+01,2.865206848175884033e+02,8.548186969883255415e+02,2.113876141590633040e+02,2.922385080431926667e+02,8.505079498727066039e+02
3.202263248183646738e+01,2.783286994235384100e+02,8.779768270250878004e+02,2.011026672335223395e+02,3.232741486180765378e+02,8.651362539146871313e+02
4.314078930260503597e+01,3.034760448513983988e+02,8.812458703299039371e+02,2.179137636208174342e+02,2.907151879106054935e+02,8.763671353198975567e+02
4.003414793750240364e+01,2.980683903422012690e+02,8.693404513811162815e+02,2.250855385360875971e+02,2.993177562266962468e+02,8.709610845832692121e+02
5.239663970507839252e+01,3.181439123596226750e+02,8.570884069626563360e+02,2.056896963334377517e+02,3.094605072630363907e+02,8.683650675262167624e+02
3.314242678725443625e+01,2.950236013456795376e+02,8.738272390600895960e+02,2.200444543343341763e+02,3.090982698220088309e+02,8.841488957146588064e+02
4.601587349114404191e+01,3.120732274809168985e+02,8.553330142800283511e+02,2.176152817025155741e+02,3.293638671026714633e+02,8.544008027616055188e+02
4.449021870520513744e+01,2.866399822348651583e+02,8.639422820328775288e+02,2.129725143912390308e+02,3.010952937635991589e+02,8.463153478396761784e+02
3.978765485368332122e+01,2.826567846804196620e+02,8.539804108913507434e+02,2.198345039581004983e+02,2.885263993883637568e+02,8.733956302818310178e+02
5.807262904816344928e+01,3.078273828936255541e+02,8.554140539056309080e+02,2.165752016948440541e+02,3.139262753367499954e+02,8.879831840129734246e+02
4.359493335560367910e+01,2.821490884020773819e+02,8.521353035810310530e+02,2.187551398145351413e+02,2.949017376556029149e+02,8.818879887490855936e+02
4.907497051286780732e+01,2.958331208230589482e+02,8.779433958017972373e+02,2.119307009108209456e+02,2.838179893654233865e+02,8.692403436660277976e+02
5.923434308637039436e+01,2.994128099774247289e+02,8.748631173934069238e+02,2.184751260634742209e+02,3.076363771605387569e+02,8.781775420675031683e+02
3.861793426656686989e+01,2.904609880684446352e+02,8.855604886121016079e+02,2.278623966632594318e+02,2.950583437964158406e+02,8.664237584462085806e+02
3.993007649274352389e+01,3.154459338300563900e+02,8.676251027071230055e+02,2.293382749815434352e+02,3.116930446946764732e+02,8.705977575581364363e+02
6.398082883450923930e+01,3.074891842320398609e+02,8.606837971335913835e+02,2.108941164123112344e+02,2.926181279506226360e+02,8.747486246464852684e+02
6.768878563708940987e+01,3.032471620448724821e+02,8.892187928561423860e+02,2.103374722369774759e+02,3.105291210312608996e+02,8.803834988268642974e+02
4.473888503981532239e+01,2.952308791724801154e+02,8.452587255410205671e+02,2.082635620819145004e+02,2.931117791181391112e+02,8.608304635185995721e+02
5.463741774165607978e+01,2.877199043795855573e+02,8.600819543791956221e+02,2.160091226837205625e+02,3.049415592699579634e+02,8.790931319140574942e+02
5.964638575255013109e+01,3.012297541903695333e+02,8.669556161436971706e+02,1.932338449010605927e+02,3.004596775533458413e+02,8.610901455350212927e+02
3.923600231961736284e+01,2.843155134193905837e+02,8.530302552803204890e+02,1.970943427134513968e+02,2.834309112025574109e+02,8.674037194190373157e+02
5.633611423797510298e+01,2.998725767566941727e+02,8.675208960038775103e+02,1.941434370623932182e+02,3.024454001446225675e+02,8.667322171737700955e+02
5.151893411343346685e+01,3.030501557152946361e+02,8.847575895808467976e+02,2.134554639484123015e+02,3.146215346943883446e+02,8.777022925243435338e+02
4.850030337538743197e+01,3.102540617239014296e+02,8.756596304846752901e+02,2.193412832249592554e+02,2.834515181597988658e+02,8.689586503246782740e+02
4.359525103963200365e+01,2.896217001283544619e+02,8.773183618565625466e+02,2.213134650022826975e+02,3.007516698868759590e+02,8.575290453150624899e+02
5.587104210919356007e+01,2.956871665390785893e+02,8.606257992465797315e+02,2.188926532985474012e+02,3.207369992729621231e+02,8.693309012518170675e+02
4.768496903123961062e+01,2.986120057239716630e+02,8.670582719765056936e+02,2.149320328164667444e+02,3.005425230763833042e+02,8.833328436782818471e+02
4.897215261678073261e+01,3.075935647227949516e+02,8.681381986968718820e+02,2.330812892153308553e+02,3.199612680043170485e+02,8.884936693915798287e+02
3.381393110518770584e+01,3.111172407724100140e+02,8.816478146486194873e+02,2.072845833433896985e+02,2.779918874064233023e+02,8.754374063696999428e+02
5.384809022504283149e+01,3.094191630160278805e+02,8.654794071314280473e+02,2.252295842009623072e+02,3.076348446990301113e+02,8.534046967148668728e+02
5.005106090061403279e+01,2.977248433556402460e+02,8.675866336372783962e+02,2.273675202244354239e+02,3.024120925129903981e+02,8.744426442492344904e+02
5.895328048940704946e+01,2.925357446751886528e+02,8.654734681449932623e+02,2.074911845637348620e+02,2.911313258775610393e+02,8.626098375404882290e+02
5.528067253579361306e+01,3.064558029942331814e+02,8.720703110276147072e+02,2.241371450325711123e+02,2.861730512244130864e+02,8.575962071038056820e+02
5.506815516550069844e+01,3.012529158644241534e+02,8.684844742469265384e+02,2.127039984995558370e+02,2.774320441018838892e+02,8.652364924516606379e+02
6.117274879427401402e+01,2.979504531115646273e+02,8.617080828319986949e+02,2.009557502299007865e+02,2.969157697248383556e+02,8.655929154821681095e+02
3.839051530312289628e+01,3.047331378020865031e+02,8.621095808762111119e+02,1.925921755628738481e+02,2.919243884053620377e+02,8.677370855805743304e+02
4.968134694393764761e+01,2.827678026488204068e+02,8.804320540083635933e+02,2.147742634318587704e+02,3.034679379789940299e+02,8.755662233046560914e+02
3.800628993666588684e+01,2.931787432124853012e+02,8.585933498933580950e+02,2.140284177606142464e+02,2.865240955822215483e+02,8.501425396960701164e+02
3.181942062823786799e+01,2.994538244084594680e+02,8.636392112095505809e+02,1.980201450681499864e+02,3.018826295186357811e+02,8.868317791961169405e+02
6.367351165309315064e+01,3.044047138069952325e+02,8.620540537943302297e+02,2.249186748590209675e+02,3.019059700019521415e+02,8.728645346007084527e+02
5.284168081231715064e+01,2.934560439571662869e+02,8.752497348931533452e+02,2.036021213086235662e+02,3.072726769364953725e+02,8.556127703230442876e+02
6.349657739243710353e+01,3.065582375212086959e+02,8.635118387507126272e+02,2.196512014712035921e+02,2.954250945139856412e+02,8.708286068229178909e+02
3.107364730727571711e+01,3.058898200573153190e+02,8.697142067061635089e+02,2.189986302920780759e+02,3.005012840748194662e+02,8.720241749411565024e+02
4.951242721045986883e+01,2.998755824852055980e+02,8.572505029355567103e+02,2.234647535145184349e+02,3.064682190369284172e+02,8.744928626926779316e+02
2.812180266297169240e+01,3.068288147085684727e+02,8.586143333622961791e+02,2.165343458191227910e+02,3.009108496960967614e+02,8.585298998467097817e+02
6.570889798802450343e+01,3.016363692056247032e+02,8.696295020896886854e+02,2.072830767785655723e+02,2.809070391975172356e+02,8.738931409142588791e+02
4.601120632018138679e+01,2.940377615842561454e+02,8.704389493372949573e+02,2.012634319800625917e+02,2.909180118548362088e+02,8.545414680069314954e+02
7.159085260322601130e+01,3.041539051088940937e+02,8.685819603004305236e+02,2.148593968328373478e+02,2.769305127151747570e+02,8.657960186148052344e+02
4.795109753565775179e+01,3.098646498757953509e+02,8.745360296274513985e+02,2.174256414381437708e+02,2.999517288997371338e+02,8.714682019774098762e+02
5.010456788256357186e+01,2.995793720194365051e+02,8.657047967878301051e+02,2.213990362277247641e+02,2.862021716665652775e+02,8.744023318544811900e+02
5.053075363638575368e+01,2.948566125693394042e+02,8.663523211013815626e+02,2.103283084684207438e+02,2.907816574811797068e+02,8.883732867087098839e+02
4.228713878559926798e+01,3.014634014771253305e+02,8.650548855552706300e+02,1.957741975026816590e+02,2.959988835356047048e+02,8.720166903245084313e+02
5.985920622052662310e+01,2.914032496501332048e+02,8.759279791964930837e+02,2.054968778150046660e+02,3.191776640274806596e+02,8.731995670748559633e+02
5.243999938185909571e+01,3.010197992500987993e+02,8.787830104760068934e+02,2.296659700376540059e+02,2.886970210658654423e+02,8.645951693873635122e+02
4.460137947710045836e+01,2.923298780534791490e+02,8.521068080533808597e+02,2.100747541932575757e+02,2.871306693353178048e+02,8.537487220594425708e+02
5.812951419141901255e+01,2.835619765319690941e+02,8.674654879017789426e+02,2.131028193493100389e+02,3.069440530388729940e+02,8.691712507833220798e+02
6.030953544711123726e+01,2.887564563594942229e+02,8.450027229397511519e+02,2.272442966092495453e+02,3.098056080893927628e+02,8.528438318358796550e+02
5.278875146358721082e+01,3.106620685629740706e+02,8.719610147674787868e+02,2.034589499572776106e+02,3.072281363102577529e+02,8.552549189159060461e+02
4.347356990933591447e+01,2.954331022070104495e+02,8.686989685158512202e+02,2.072410444602645896e+02,2.935824800545876769e+02,8.691889949795639723e+02
4.108627376915956830e+01,2.995489171114051032e+02,8.720843911085680702e+02,2.134694725687236030e+02,3.064598857445552085e+02,8.829155121990949056e+02
6.421909375305860124e+01,2.801570544557529274e+02,8.892564217447846886e+02,2.080977364581382005e+02,2.927594223948709669e+02,8.740767288465342517e+02
3.862769441595792586e+01,2.903375843929186999e+02,8.756041459108304252e+02,2.227254642553177746e+02,2.905477346560168712e+02,8.551325687653320529e+02
4.945236865519561320e+01,2.958743291421974959e+02,8.637690819732880527e+02,2.023295034376295973e+02,3.114920679959443532e+02,8.828051116328883836e+02
5.192658247867121446e+01,2.995700626108813935e+02,8.740521201554055324e+02,2.227393875306283633e+02,2.938462590441051816e+02,8.762078702468162419e+02
5.265703272238260269e+01,2.957363447117046462e+02,8.667212373769897340e+02,2.129217265909610148e+02,3.092823725356386149e+02,8.740743080091600632e+02
5.304723473372550302e+01,3.004179660443002149e+02,8.778517668342483375e+02,2.198084361134418430e+02,2.991037967798099544e+02,8.760490359900801423e+02
5.335031532921578190e+01,2.846125231707079024e+02,8.831231597619445211e+02,2.087864497134734165e+02,2.888884289802025478e+02,8.839170008095128424e+02
4.269090522651888620e+01,2.980934948686725079e+02,8.614991897735776547e+02,2.057057965024199859e+02,3.070436635757062618e+02,8.898420211611019113e+02
4.511604781451214308e+01,2.797854527174027339e+02,8.746362314525869124e+02,2.248705503838885704e+02,3.012511981521436724e+02,8.615601001892183604e+02
4.201861076465429790e+01,2.747707951679050211e+02,8.710755645226618071e+02,2.221362422911333852e+02,3.038963562869589623e+02,8.674778503969746453e+02
5.069354230022841534e+01,3.049374470506878083e+02,8.752399736408149238e+02,2.244157631887822504e+02,2.965339933274445912e+02,8.754761862156115058e+02
4.070425703231137504e+01,2.747151723110247872e+02,8.650803902735329984e+02,2.188647906300312229e+02,2.950795078584318958e+02,8.705185127361693276e+02
4.373603709002976814e+01,2.963324995243890498e+02,8.838485540769045201e+02,2.081909710880740647e+02,2.957149002948775092e+02,8.597093496089640894e+02
6.342659515098443279e+01,2.945578134785047837e+02,8.555517741391638538e+02,2.247534116738350178e+02,3.091674000220381799e+02,8.693073862695124490e+02
5.865246197163203590e+01,2.911368161577734099e+02,8.549270882428518235e+02,2.108173272839599690e+02,2.803909305815760149e+02,8.689761650945391693e+02
3.483244462785945927e+01,3.033907091839347459e+02,8.812751482498617861e+02,2.168467377095847439e+02,2.972064259731677112e+02,8.662446836877226133e+02
6.799987181347663068e+01,2.966589417565739382e+02,8.826832672970454041e+02,2.033372037100120338e+02,3.142957047337434915e+02,8.626954759179859593e+02
3.906489619234697841e+01,2.795639534594399152e+02,8.827400383311977521e+02,2.168250330715923155e+02,3.045583250909614890e+02,8.632013481414743410e+02
3.342255275981246143e+01,2.936188679059284823e+02,8.793006091031923006e+02,2.217556490050975242e+02,3.126449972177944119e+02,8.827740888515974120e+02
5.584873620051523346e+01,3.115907663543699186e+02,8.795597047059633269e+02,2.156930146099107617e+02,2.953805607972907978e+02,8.625150026395032228e+02
6.082420734721897304e+01,2.994450874665076867e+02,8.601678322648724588e+02,2.174817835691970913e+02,3.013217498369994019e+02,8.613640489238762257e+02
4.943528127758212776e+01,3.003493767760859328e+02,8.769595851092368548e+02,2.178968870791626955e+02,2.950195545055664184e+02,8.684187594973823252e+02
5.300421165862829298e+01,3.011243369873887445e+02,8.757544239743150456e+02,2.286984003024903132e+02,3.066384555271564523e+02,8.803815739764477257e+02
5.032034829980131008e+01,3.087224736183117102e+02,8.831382028398188595e+02,2.055228842738555954e+02,2.971606695703680430e+02,8.534138428481346637e+02
3.709864445947896883e+01,2.903657493830039584e+02,8.550650686771150504e+02,2.167555426994205732e+02,3.030424795890214682e+02,8.656993734762592112e+02
4.720800359530597490e+01,3.008133997943496638e+02,8.710243236080119686e+02,2.140913220515879516e+02,2.908768323968824916e+02,8.828253717268289620e+02
4.330411968004480627e+01,3.041444045420874431e+02,8.541753952276612836e+02,2.223128822238401767e+02,2.947933430219060824e+02,8.654419438961169817e+02
5.243702671883855970e+01,2.942816289874613176e+02,9.007939124684698982e+02,1.961961815306804624e+02,2.865238154910013009e+02,8.786636704146279726e+02
5.016516592118184548e+01,3.075030064484929540e+02,8.787618341568536380e+02,2.075016982419939495e+02,3.145829643976688317e+02,8.817120713608189817e+02
6.049507924398868397e+01,2.970976057312582270e+02,8.654450342702997432e+02,2.246691520788450021e+02,2.922568466831220348e+02,8.905539894453729630e+02
4.436574801396469070e+01,3.046235015958313852e+02,8.665643870277307315e+02,2.154699417772438608e+02,3.075771880675122247e+02,8.620447882589656956e+02
5.898486826702829688e+01,2.883144075865961895e+02,8.849004853914207160e+02,2.249827620329091644e+02,3.113820352824841393e+02,8.726049328086232890e+02
5.961323824469851473e+01,2.890334118750516268e+02,8.773487853036189108e+02,2.161250427603872311e+02,3.026595522648718770e+02,8.589036679414610944e+02
4.321637148825092822e+01,2.920828194658025154e+02,8.630721388693528979e+02,2.209639429402377857e+02,3.035276628652991349e+02,8.862100779026832242e+02
7.028901618990795441e+01,3.244551757337045501e+02,8.861054331988342483e+02,2.040734660579487638e+02,3.169695119329717272e+02,8.681901884058112273e+02
4.168442886916985657e+01,2.985857650776533774e+02,8.639683157741000059e+02,2.175358133314009876e+02,3.207629370817558652e+02,8.565261191466877335e+02
2.914808157353929730e+01,2.919549091628488782e+02,8.797489866056657775e+02,2.278795759560228191e+02,3.004527585752908294e+02,8.738086617098930446e+02
4.177977041882449782e+01,3.058599175152864973e+02,8.795738337421463484e+02,2.156581960646713014e+02,3.092361049305933989e+02,8.679983046112934062e+02
4.980595741808229349e+01,3.142016950076153989e+02,8.733075133051931971e+02,2.072272595889504032e+02,2.847954724017166086e+02,8.673494222173605976e+02
3.961448111831543883e+01,3.109136996235473021e+02,8.803110189129597529e+02,2.065023508226474576e+02,2.939934603885358797e+02,8.634787548025001342e+02
5.349260120902805937e+01,3.009811941563185087e+02,8.670042758287945617e+02,2.139516011827209354e+02,2.955880257623264242e+02,8.766659750391487478e+02
4.708785504488060525e+01,2.886875401748893637e+02,8.721231298510832630e+02,2.027053018306388594e+02,2.969428937551239756e+02,8.755024925186310156e+02
5.652586450863861955e+01,2.988026624323503029e+02,8.729430324126248024e+02,2.039742563730436871e+02,2.990494064879682696e+02,8.734387121958184252e+02
6.362450583609309263e+01,2.928480365217049552e+02,8.599306377206067964e+02,2.191843205564584025e+02,2.985811443403877661e+02,8.754395556089166348e+02
4.363833982809165946e+01,3.182263094333275717e+02,8.774781562701986104e+02,2.315303374838597961e+02,3.083870651349511718e+02,8.791195181203229367e+02
